38474496,"23557 24th Ave W",Brier,WA,98036,53061,SingleFamily,2015,367900.0,1983,12632,1432,2.25,2,05/10/2016,445000,456380,12/30/2016,2705,433561,479199,0,Brier
38474551,"2422 236th St SW",Brier,WA,98036,53061,SingleFamily,2015,292600.0,1964,16552,1536,2.0,3,04/15/2016,425500,422980,12/30/2016,2349,384912,461048,0,Brier
38474562,"23215 25th Ave W",Lynnwood,WA,98036,53061,SingleFamily,2015,479300.0,1998,31798,2702,3.0,4,03/15/2016,610000,664059,12/30/2016,866,630856,697262,0,""
38474639,"23925 7th Ave W",Bothell,WA,98021,53061,SingleFamily,2015,227100.0,1953,12196,1278,1.0,2,01/22/2016,336500,348165,12/30/2016,815,323793,365573,0,Bothell
38474790,"1813 224th St SW",Bothell,WA,98021,53061,SingleFamily,2015,246500.0,1974,11325,1050,1.0,3,03/22/2016,329000,356066,12/30/2016,296,338263,373869,0,Bothell
38474840,"14714 52nd Ave W",Edmonds,WA,98026,53061,SingleFamily,2015,172400.0,1942,7840,948,1.0,2,02/24/2016,230500,271528,12/30/2016,1080,241660,293250,0,"Picnic Point-North Lynnwood"
38475031,"3711 199th St SE",Bothell,WA,98012,53061,SingleFamily,2015,360300.0,1970,8712,2181,2.0,3,04/29/2016,418888,459378,12/30/2016,1910,436409,482347,0,Bothell
38475036,"3605 199th St SE",Bothell,WA,98012,53061,SingleFamily,2015,265400.0,1970,9583,952,1.0,3,05/04/2016,370500,384391,12/30/2016,2851,365171,403611,0,Bothell
38475037,"3531 199th St SE",Bothell,WA,98012,53061,SingleFamily,2015,263300.0,1970,10018,1264,2.0,3,06/09/2016,383000,408467,12/30/2016,3284,388044,432975,0,Bothell
38475045,"3624 199th St SE",Bothell,WA,98012,53061,SingleFamily,2015,247200.0,1969,8712,1250,1.75,3,09/01/2016,305000,333471,12/30/2016,1204,316797,353479,0,Bothell
38476893,"22204 39th Ave W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,201100.0,1961,8712,800,1.0,2,10/14/2016,320600,324945,12/30/2016,290,308698,341192,0,"Mountlake Terrace"
38476947,"22006 38th Ave W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,221400.0,1961,8276,945,1.0,3,09/07/2016,272500,306694,12/30/2016,4194,272958,322029,0,"Mountlake Terrace"
38476950,"22102 38th Ave W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,237000.0,1961,8276,1330,1.0,3,10/07/2016,319000,366075,12/30/2016,-628,340450,384379,0,"Mountlake Terrace"
38476973,"22207 38th Ave W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,305300.0,1961,7840,1529,2.0,3,04/08/2016,250000,370409,12/30/2016,-962,277807,388929,0,"Mountlake Terrace"
38476980,"22202 37th Ave W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,260100.0,1962,8712,1231,2.0,3,02/03/2016,361500,388227,12/30/2016,1663,368816,407638,0,"Mountlake Terrace"
38476981,"22108 37th Ave W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,228500.0,1962,8712,942,1.0,3,01/29/2016,260000,348395,12/30/2016,2455,324007,369299,0,"Mountlake Terrace"
38477025,"3507 222nd St SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,376700.0,1962,7841,2328,2.0,4,01/15/2016,406500,446199,12/30/2016,1960,423889,468509,0,"Mountlake Terrace"
38477071,"21001 10th Pl W",Lynnwood,WA,98036,53061,SingleFamily,2015,186600.0,1970,8712,1100,1.1,4,06/30/2016,350000,360201,12/30/2016,1663,342191,378211,0,"Alderwood Manor"
38477299,"4216 178th Pl SW",Lynnwood,WA,98037,53061,SingleFamily,2015,282800.0,1963,10018,1824,3.0,3,07/25/2016,415000,424816,12/30/2016,1743,403575,446057,0,Lynnwood
38480453,"5009 221st St SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,209600.0,1960,7405,1385,1.0,3,05/19/2016,316500,348104,12/30/2016,3321,323737,365509,0,"Mountlake Terrace"
38481475,"13808 14th Dr SE","Mill Creek",WA,98012,53061,SingleFamily,2015,313800.0,1987,9583,2100,3.0,5,07/19/2016,450000,460347,12/30/2016,1145,437330,483364,0,"Mill Creek"
38481503,"6521 Cady Rd",Everett,WA,98203,53061,SingleFamily,2015,189300.0,1940,11761,1438,1.0,3,07/15/2016,358000,353263,12/30/2016,3045,314404,392122,0,"View Ridge-Madison"
38481524,"6602 Cady Rd",Everett,WA,98203,53061,SingleFamily,2015,213200.0,1932,6969,1332,2.0,3,04/01/2016,290000,294807,12/30/2016,1727,277119,312495,0,"View Ridge-Madison"
38482337,"4902 238th Pl SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,180100.0,1950,7840,1148,1.0,2,07/12/2016,367500,339891,12/30/2016,-278,305902,356886,0,"Mountlake Terrace"
38483342,"5825 149th Pl SW",Edmonds,WA,98026,53061,SingleFamily,2015,230900.0,1968,9583,1640,1.75,3,06/08/2016,432500,393337,12/30/2016,-10220,334336,428737,0,"Picnic Point-North Lynnwood"
38483398,"4401 219th St SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,247100.0,1965,7840,1722,2.0,4,10/07/2016,332500,387265,12/30/2016,-2462,364029,406628,0,"Mountlake Terrace"
38483831,"22606 41st Pl W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,246700.0,1964,8712,1130,2.0,3,09/15/2016,380000,387401,12/30/2016,-593,368031,406771,0,"Mountlake Terrace"
38483856,"22701 40th Pl W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,264000.0,1964,7405,1080,1.0,3,08/26/2016,310000,337636,12/30/2016,1439,310625,354518,0,"Mountlake Terrace"
38483862,"4006 227th Pl SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,246100.0,1964,8276,1161,2.0,3,09/28/2016,355000,371159,12/30/2016,-1392,352601,389717,0,"Mountlake Terrace"
38483968,"4602 233rd St SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,239800.0,1963,8276,1516,1.75,3,03/25/2016,375000,349040,12/30/2016,2292,331588,366492,0,"Mountlake Terrace"
38483995,"23209 45th Ave W","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,264300.0,1963,8276,1516,2.0,3,09/23/2016,345000,360710,12/30/2016,1511,342675,382353,0,"Mountlake Terrace"
